raceid,kind,combo,payout
04262305,馬単,6-5,17950
04262305,三連複,2-5-6,22490
04262305,三連単,6-5-2,106040
04262306,単勝,1,520
04262306,複勝,1,210
04262306,複勝,10,120
04262306,複勝,9,380
04262306,枠連,1-7,810
04262306,馬連,1-10,950
04262306,ワイド,1-10,390
04262306,ワイド,1-9,1860
04262306,ワイド,9-10,650
04262306,馬単,1-10,1860
04262306,三連複,1-9-10,3260
04262306,三連単,1-10-9,16660
04262307,単勝,11,440
04262307,複勝,11,180
04262307,複勝,2,230
04262307,複勝,12,390
04262307,枠連,2-6,1330
04262307,馬連,2-11,1980
04262307,ワイド,2-11,780
04262307,ワイド,11-12,1630
04262307,ワイド,2-12,1270
04262307,馬単,11-2,3270
04262307,三連複,2-11-12,9280
04262307,三連単,11-2-12,38970
04262308,単勝,10,1100
04262308,複勝,10,220
04262308,複勝,6,260
04262308,複勝,11,110
04262308,枠連,5-7,220
04262308,馬連,6-10,7330
04262308,ワイド,6-10,1300
04262308,ワイド,10-11,280
04262308,ワイド,6-11,420
04262308,馬単,10-6,13940
04262308,三連複,6-10-11,1830
04262308,三連単,10-6-11,34140
04262309,単勝,7,410
04262309,複勝,7,190
04262309,複勝,12,990
04262309,複勝,3,230
04262309,枠連,4-7,2270
04262309,馬連,7-12,7430
04262309,ワイド,7-12,2150
04262309,ワイド,3-7,580
04262309,ワイド,3-12,3910
04262309,馬単,7-12,11690
04262309,三連複,3-7-12,18040
04262309,三連単,7-12-3,84850
04262310,単勝,11,2640
04262310,複勝,11,330
04262310,複勝,1,280
04262310,複勝,13,110
04262310,枠連,1-6,8080
04262310,馬連,1-11,14010
04262310,ワイド,1-11,3050
04262310,ワイド,11-13,820
04262310,ワイド,1-13,450
04262310,馬単,11-1,29210
04262310,三連複,1-11-13,7040
04262310,三連単,11-1-13,95920
04262311,単勝,2,490
04262311,複勝,2,180
04262311,複勝,11,140
04262311,複勝,5,230
04262311,枠連,1-6,540
04262311,馬連,2-11,1040
04262311,ワイド,2-11,390
04262311,ワイド,2-5,740
04262311,ワイド,5-11,480
04262311,馬単,2-11,1730
04262311,三連複,2-5-11,2260
04262311,三連単,2-11-5,9720
04262312,単勝,7,550
04262312,複勝,7,210
04262312,複勝,6,310
04262312,複勝,8,290
04262312,枠連,3-4,1180
04262312,馬連,6-7,1900
04262312,ワイド,6-7,770
04262312,ワイド,7-8,950
04262312,ワイド,6-8,1140
04262312,馬単,7-6,4090
04262312,三連複,6-7-8,5390
04262312,三連単,7-6-8,25590
07262301,単勝,7,590
07262301,複勝,7,180
07262301,複勝,8,140
07262301,複勝,10,400
07262301,枠連,7-7,850
07262301,馬連,7-8,760
07262301,ワイド,7-8,350
07262301,ワイド,7-10,1520
07262301,ワイド,8-10,780
07262301,馬単,7-8,1600
07262301,三連複,7-8-10,4430
07262301,三連単,7-8-10,17360
07262302,単勝,8,440
07262302,複勝,8,150
07262302,複勝,13,130
07262302,複勝,6,190
07262302,枠連,6-8,430
07262302,馬連,8-13,880
07262302,ワイド,8-13,390
07262302,ワイド,6-8,510
07262302,ワイド,6-13,640
07262302,馬単,8-13,2040
07262302,三連複,6-8-13,1950
07262302,三連単,8-13-6,9890
07262303,単勝,11,140
07262303,複勝,11,110
07262303,複勝,2,230
07262303,複勝,5,200
07262303,枠連,1-6,550
07262303,馬連,2-11,1360
07262303,ワイド,2-11,620
07262303,ワイド,5-11,290
07262303,ワイド,2-5,1570
07262303,馬単,11-2,1760
07262303,三連複,2-5-11,3190
07262303,三連単,11-2-5,9470
07262304,単勝,9,330
07262304,複勝,9,160
07262304,複勝,8,2580
07262304,複勝,13,410
07262304,枠連,4-5,10230
07262304,馬連,8-9,29610
07262304,ワイド,8-9,7770
07262304,ワイド,9-13,870
07262304,ワイド,8-13,24180
07262304,馬単,9-8,36520
07262304,三連複,8-9-13,103390
07262304,三連単,9-8-13,547990
07262305,単勝,14,450
07262305,複勝,14,150
07262305,複勝,9,130
07262305,複勝,2,190
07262305,枠連,5-7,540
07262305,馬連,9-14,630
07262305,ワイド,9-14,290
07262305,ワイド,2-14,710
07262305,ワイド,2-9,350
07262305,馬単,14-9,1440
07262305,三連複,2-9-14,1480
07262305,三連単,14-9-2,6970
07262306,単勝,3,190
07262306,複勝,3,110
07262306,複勝,13,290
07262306,複勝,8,150
07262306,枠連,2-7,440
07262306,馬連,3-13,1490
07262306,ワイド,3-13,520
07262306,ワイド,3-8,220
07262306,ワイド,8-13,690
07262306,馬単,3-13,2090
07262306,三連複,3-8-13,1380
07262306,三連単,3-13-8,8390
07262307,単勝,6,1610
07262307,複勝,6,460
07262307,複勝,8,240
07262307,複勝,1,270
07262307,枠連,6-7,2660
07262307,馬連,6-8,9850
07262307,ワイド,6-8,2490
07262307,ワイド,1-6,1490
07262307,ワイド,1-8,1040
07262307,馬単,6-8,23020
07262307,三連複,1-6-8,19830
07262307,三連単,6-8-1,169870
07262308,単勝,10,120
07262308,複勝,10,100
07262308,複勝,8,220
07262308,複勝,4,130
07262308,枠連,6-7,890
07262308,馬連,8-10,930
07262308,ワイド,8-10,320
07262308,ワイド,4-10,170
07262308,ワイド,4-8,860
07262308,馬単,10-8,1000
07262308,三連複,4-8-10,1170
07262308,三連単,10-8-4,3600
07262309,単勝,7,700
07262309,複勝,7,160
07262309,複勝,8,130
07262309,複勝,2,150
07262309,枠連,6-7,960
07262309,馬連,7-8,1020
07262309,ワイド,7-8,440
07262309,ワイド,2-7,490
07262309,ワイド,2-8,290
07262309,馬単,7-8,2250
07262309,三連複,2-7-8,1680
07262309,三連単,7-8-2,9860
07262310,単勝,14,190
07262310,複勝,14,120
07262310,複勝,7,230
07262310,複勝,10,160
07262310,枠連,4-7,780
07262310,馬連,7-14,1110
07262310,ワイド,7-14,480
07262310,ワイド,10-14,270
07262310,ワイド,7-10,890
07262310,馬単,14-7,1480
07262310,三連複,7-10-14,2550
07262310,三連単,14-7-10,8060
07262311,単勝,3,480
07262311,複勝,3,150
07262311,複勝,5,270
07262311,複勝,7,110
07262311,枠連,3-5,2930
07262311,馬連,3-5,2830
07262311,ワイド,3-5,830
07262311,ワイド,3-7,210
07262311,ワイド,5-7,520
07262311,馬単,3-5,4970
07262311,三連複,3-5-7,1590
07262311,三連単,3-5-7,13430
07262312,単勝,1,440
07262312,複勝,1,170
07262312,複勝,6,230
07262312,複勝,3,170
07262312,枠連,1-6,1140
07262312,馬連,1-6,1250
07262312,ワイド,1-6,550
07262312,ワイド,1-3,370
07262312,ワイド,3-6,730
07262312,馬単,1-6,2410
07262312,三連複,1-3-6,2190
07262312,三連単,1-6-3,13030
