26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,サトノフルーク,牡,2,佐々木大,55,10,,2,,,3.1/2,,,,,3,3,4,3,34.8,494,堀宣行,,310.0,2024108279,,,0126120502,,,"Flightline
		
		(米)",,"Giant's Causeway
		    
		    (米)",,,1.3,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,レゾンフォルテ,牡,2,横山和生,55,10,,3,,,ハナ,,,,,8,8,8,5,34.3,462,昆貢,,200.0,2024105188,,,0126120506,,,エフフォーリア,,ジャングルポケット,,,6.3,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,リアライズセレスト,牡,2,武豊,55,10,,4,,,3.1/2,,,,,6,5,6,5,35.3,424,武幸四郎,,120.0,2024105755,,,0126120504,,,コントレイル,,Quality Road,,,14.6,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,ミラマルニ,牝,2,黛弘人,55,10,,5,,,1/2,,,,,9,9,9,9,34.8,450,伊藤圭三,,78.0,2024100799,,,0126120508,,,ロジャーバローズ,,スクリーンヒーロー,,,158.5,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,マイネルラビリンス,牡,2,和田陽希,52,10,,6,,,1.1/4,,,,,10,10,9,10,34.9,466,金成貴史,,,2024105029,,,0126120507,,,ダノンバラード,,"ロージズインメイ
		    
		    Roses in May(米)",,,137.9,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,コスモトップ,牡,2,西村淳也,55,10,,7,,,1,,,,,3,3,3,3,35.9,470,武英智,,,2024106702,,,0126120503,,,エフフォーリア,,American Post,,,13.7,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,ジャストワナフライ,牡,2,舟山瑠泉,54,10,,8,,,クビ,,,,,5,5,6,8,35.7,450,小栗実,,,2024105886,,,0126120501,,,"ブリックスアンドモルタル
		
		Bricks and Mortar(米)",,ジャスタウェイ,,,78.5,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,ローザベッラ,牝,2,丹内祐次,55,10,,9,,,1.3/4,,,,,7,7,4,5,36.2,470,西園翔太,,,2024101670,,,0126120505,,,エフフォーリア,,"エンパイアメーカー
		    
		    Empire Maker(米)",,,26.9,,,
26,07,26,,札幌,,,2歳新馬,,芝,,1800,良,サンライズジャポネ,牡,2,鮫島克駿,55,10,,10,,,7,,,,,1,1,1,2,37.6,530,前川恭子,,,2024106895,,,0126120510,,,シルバーステート,,Zoffany,,,35.1,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,ミッキーテネシー,牝,3,丹内祐次,55,12,,1,,,,,,,,5,4,4,4,35.0,442,中内田充,,580.0,23102238,,,0126120602,,,,,,,,2.8,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,ゴコウコイコイ,牝,3,鮫島克駿,55,12,,2,,,3/4,,,,,6,6,4,2,35.0,424,栗田徹,,230.0,23104486,,,0126120608,,,,,,,,10.8,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,ヘイジュード,牡,3,浜中俊,57,12,,3,,,3,,,,,11,11,10,4,35.1,496,堀宣行,,150.0,23105280,,,0126120609,,,,,,,,2.4,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,ロッサコメータ,牝,3,西村淳也,55,12,,4,,,ハナ,,,,,1,1,1,1,35.9,450,吉岡辰弥,,87.0,23103607,,,0126120612,,,,,,,,6.1,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,サトノリアファル,牡,3,横山和生,57,12,,5,,,3/4,,,,,12,12,12,8,34.9,526,古賀慎明,,58.0,23105260,,,0126120606,,,,,,,,12.5,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,スチョウプリンセス,牝,3,松本大輝,55,12,,6,,,3,,,,,9,9,7,8,35.9,432,的場均,,,23104789,,,0126120607,,,,,,,,78.2,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,デルマタカチホ,牡,3,河原田菜,53,12,,7,,,1.1/2,,,,,6,6,7,8,36.2,478,田中克典,,,23103385,,,0126120601,,,,,,,,42.6,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,スノーエルヴァ,牝,3,古川奈穂,53,12,,8,,,1/2,,,,,10,10,10,12,36.0,458,中舘英二,,,23106145,,,0126120610,,,,,,,,99.4,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,ジングアップ,牡,3,佐々木大,57,12,,9,,,1/2,,,,,3,2,2,4,36.7,434,大竹正博,,,23103461,,,0126120611,,,,,,,,12.9,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,ブリリアンブルーム,牝,3,小林美駒,52,12,,10,,,1/2,,,,,2,2,2,2,36.9,360,西村真幸,,,23107233,,,0126120605,,,,,,,,102.3,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,ダディーズソード,牡,3,舟山瑠泉,56,12,,11,,,1.1/2,,,,,8,6,7,8,36.6,444,畑端省吾,,,23103655,,,0126120604,,,,,,,,113.4,,,
26,07,26,,札幌,,,3歳未勝利,,芝,,2000,良,カイユレ,牝,3,長浜鴻緒,54,12,,12,,,2,,,,,3,4,4,4,37.3,426,古賀慎明,,,23104947,,,0126120603,,,,,,,,193.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1000,良,ナムラモモ,牝,4,小沢大仁,56,7,,1,,,,,,,,2,2,0,0,35.1,438,羽月友彦,,820.0,22103078,,,0126120706,,,,,,,,3.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1000,良,ランドスター,牡,3,小林美駒,52,7,,2,,,2.1/2,,,,,5,4,0,0,34.8,498,柄崎将寿,,330.0,23100398,,,0126120702,,,,,,,,6.1,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1000,良,ロードヴァルカン,牡,4,横山和生,58,7,,3,,,1.1/4,,,,,3,3,0,0,35.6,464,中村直也,,210.0,22100660,,,0126120704,,,,,,,,3.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1000,良,ビタミンドロップ,牡,3,丹内祐次,55,7,,4,,,1,,,,,1,1,0,0,36.0,488,松山将樹,,120.0,23105630,,,0126120705,,,,,,,,3.0,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1000,良,ラムールデュヴォン,牡,3,遠藤汰月,52,7,,5,,,1.1/2,,,,,4,5,0,0,35.6,478,堀内岳志,,82.0,23109174,,,0126120707,,,,,,,,91.0,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1000,良,キープライジング,牝,5,岩田康誠,56,7,,6,,,1/2,,,,,7,7,0,0,35.0,466,吉田直弘,,,21103550,,,0126120701,,,,,,,,41.5,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1000,良,レネネト,牝,4,北村友一,56,7,,7,,,ハナ,,,,,6,6,0,0,35.2,528,柴田卓,,,22110062,,,0126120703,,,,,,,,5.5,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,デイトナチャンプ,牡,3,武豊,55,12,,1,,,,,,,,4,4,4,0,34.5,436,加藤征弘,,820.0,23107204,,,0126120801,,,,,,,,1.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,ナハトナナレオン,牝,3,佐々木大,53,12,,2,,,1/2,,,,,2,2,2,0,34.8,410,矢嶋大樹,,330.0,23102619,,,0126120802,,,,,,,,5.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,ダノンフィオーレ,牝,4,北村友一,56,12,,3,,,アタマ,,,,,8,8,8,0,34.0,446,藤原英昭,,210.0,22104894,,,0126120808,,,,,,,,13.5,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,ルクスアドラー,牡,5,舟山瑠泉,57,12,,4,,,1/2,,,,,8,8,8,0,34.1,456,平岩大典,,120.0,21101100,,,0126120807,,,,,,,,148.4,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,トップオンザヒル,セ,4,小沢大仁,58,12,,5,,,1/2,,,,,6,6,6,0,34.5,474,岡田稲男,,82.0,22106357,,,0126120806,,,,,,,,91.8,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,サンウリエル,牡,5,川又賢治,58,12,,6,,,1.1/4,,,,,10,10,8,0,34.2,476,宮本博,,,21101304,,,0126120809,,,,,,,,21.3,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,コスモレッド,牝,3,池添謙一,53,12,,7,,,ハナ,,,,,4,4,4,0,35.0,438,北出成人,,,23102475,,,0126120805,,,,,,,,13.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,クイーンズワーフ,牝,5,河原田菜,52,12,,8,,,1.1/2,,,,,1,1,1,0,35.6,444,青木孝文,,,21105168,,,0126120810,,,,,,,,9.3,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,トレヴィ,牝,4,丹内祐次,56,12,,9,,,ハナ,,,,,6,6,6,0,34.9,468,木村哲也,,,22102988,,,0126120812,,,,,,,,16.3,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,メイショウハッケイ,牝,3,和田陽希,50,12,,10,,,1.1/4,,,,,10,10,11,0,34.6,464,本田優,,,23105035,,,0126120803,,,,,,,,11.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,マジカルシャイン,牝,4,古川奈穂,54,12,,11,,,5,,,,,3,2,2,0,36.4,512,武英智,,,22110012,,,0126120804,,,,,,,,58.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,芝,,1500,良,フクシマコウヨウ,牝,4,岩田康誠,56,12,,12,,,4,,,,,10,12,12,0,35.9,448,小島茂之,,,22104870,,,0126120811,,,,,,,,355.0,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,マーゴットサンズ,牝,3,西村淳也,53,8,,1,,,,,,,,1,1,1,1,37.0,474,伊坂重信,,820.0,23103696,,,0126120905,,,,,,,,1.6,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,ルージュビバーチェ,牝,3,鮫島克駿,53,8,,2,,,3,,,,,3,3,2,2,37.3,460,橋口慎介,,330.0,23107337,,,0126120901,,,,,,,,6.8,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,カルミアクラウン,牝,4,小沢大仁,56,8,,3,,,ハナ,,,,,2,2,2,2,37.4,446,吉岡辰弥,,210.0,22107317,,,0126120906,,,,,,,,5.5,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,ヴェールミューズ,牝,3,佐々木大,53,8,,4,,,3,,,,,3,3,5,5,37.7,442,浜田多実,,120.0,23104766,,,0126120907,,,,,,,,14.3,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,サウンドルーチェ,牝,4,河原田菜,52,8,,5,,,2.1/2,,,,,5,3,7,7,37.8,454,渡辺薫彦,,82.0,22105267,,,0126120902,,,,,,,,15.0,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,マインセーラ,牝,3,的場勇人,53,8,,6,,,2,,,,,6,6,8,8,37.9,428,的場均,,,23102305,,,0126120904,,,,,,,,185.5,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,ナムラハリス,牝,3,古川吉洋,53,8,,7,,,3,,,,,8,8,2,5,39.1,416,宮地貴稔,,,23100463,,,0126120903,,,,,,,,43.1,,,
26,07,26,,札幌,,,3歳以上1勝クラス,,ダ,,1700,良,ラウニウ,牝,4,横山和生,56,8,,8,,,1.1/4,,,,,6,6,5,4,39.0,476,昆貢,,,22104399,,,0126120908,,,,,,,,6.3,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,ワタシマツワ,牝,4,小林美駒,52,10,,1,,,,,,,,2,2,1,0,34.1,428,竹内正洋,,1602.4,22101412,,,0126121008,,,,,,,,9.2,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,レイユール,牝,4,長浜鴻緒,51,10,,2,,,1.1/4,,,,,3,4,3,0,34.0,428,手塚貴久,,636.4,22101464,,,0126121002,,,,,,,,22.3,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,アルデトップガン,牡,3,丹内祐次,55,10,,3,,,1.3/4,,,,,6,8,7,0,34.0,468,田中剛,,403.2,23105106,,,0126121001,,,,,,,,5.2,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,マーゴットブロー,牡,3,西村淳也,54,10,,4,,,ハナ,,,,,3,3,3,0,34.4,514,伊坂重信,,240.0,23105356,,,0126121005,,,,,,,,3.1,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,ヒズマスターピース,牝,3,佐々木大,53,10,,5,,,2,,,,,1,1,2,0,34.9,518,奥村武,,158.0,23105714,,,0126121010,,,,,,,,3.7,,,
26,07,26,,札幌,,,羊ヶ丘特別,,芝,,1500,良,シャイニースイフト,牡,6,舟山瑠泉,53,10,,6,,,1.1/2,,,,,6,4,5,0,34.9,434,菊川正達,,,20101184,,,0126121003,,,,,,,,20.5,,,
