ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,ògòAï[êî,òg1-1,òg1-2,òg1-3,òg1-4,òg1-5,òg1-6,òg1-7,òg1-8,òg2-2,òg2-3,òg2-4,òg2-5,òg2-6,òg2-7,òg2-8,òg3-3,òg3-4,òg3-5,òg3-6,òg3-7,òg3-8,òg4-4,òg4-5,òg4-6,òg4-7,òg4-8,òg5-5,òg5-6,òg5-7,òg5-8,òg6-6,òg6-7,òg6-8,òg7-7,òg7-8,òg8-8
2026071903020804,4,07191136,15,     114155,   0.0,  98.8, 183.5, 216.3, 233.4, 222.2, 326.4, 431.5,  14.7,   6.2,  11.7,   5.1,   7.5,  18.1,  37.8,  84.1,  22.1,  10.4,  19.2,  40.1,  61.6, 151.4,  23.1,  23.6,  53.9, 147.9, 186.2,  15.0,  32.2,  53.7,  95.2,  47.9, 102.8, 458.3, 134.2, 931.2
2026071903020805,1,07191209,13,      53013,   0.0, 153.8, 289.3,  51.2, 101.6,  79.9, 157.4, 291.3,   0.0, 200.4,  15.5,  36.3,  20.5,  47.5, 143.1,   0.0,  76.2, 121.5,  98.0, 155.0, 263.3,  12.6,   6.7,   2.5,  10.2,  49.3,  68.3,  11.3,  21.1,  78.2, 148.8,  15.3,  56.0, 201.3,  77.8, 363.5
2026071903020805,1,07190858,13,       6128,   0.0,  70.8, 113.0,  39.5, 105.5,  59.3,  86.3, 158.3,   0.0,  68.8,  14.5,  32.5,  18.3,  37.3,  69.8,   0.0,  52.1,  67.8,  60.1,  71.9,  81.8,  15.0,   8.1,   3.6,   9.5,  37.9,  83.3,  12.4,  18.0,  51.0,  91.3,  13.3,  38.3, 189.9,  38.6, 237.4
2026071903020805,1,07182056,13,        480,   0.0,  93.0,  41.3,  46.5, 186.0,  26.5,  37.2, 372.0,   0.0,  93.0,  20.6,  33.8,  12.4,  33.8,  17.7,   0.0,  53.1, 124.0,  28.6,  46.5,  62.0,  26.5,  16.1,   5.2,  12.8,  28.6, 372.0,  12.4,  18.6,  18.6,  93.0,  10.0,  15.5, 372.0,  37.2, 124.0
2026071903020805,4,07191226,13,     107245,   0.0, 200.2, 419.7,  61.7, 126.3, 102.6, 198.8, 399.5,   0.0, 300.0,  15.2,  36.8,  24.9,  50.9, 212.5,   0.0,  95.7, 160.4, 144.2, 215.3, 407.4,  11.8,   4.6,   2.5,   9.7,  59.2,  71.8,  12.9,  22.5, 104.9, 167.5,  17.6,  72.1, 222.8, 112.4, 577.1
2026071903020806,1,07191239,16,      37803, 158.3,  30.0,   9.1,  48.1,  33.7,  30.8,   5.9,  17.9, 305.1,  35.9,  84.4,  71.8,  67.0,  21.8,  53.9,  79.1,  57.4,  37.2,  27.8,   6.6,  20.5, 302.0,  83.2,  70.9,  25.9,  71.6, 221.9,  57.5,  17.7,  45.3, 218.6,  14.9,  42.9,  45.5,  10.0, 135.6
2026071903020806,1,07190859,16,       5750, 139.2,  27.0,  11.1,  42.8,  36.8,  33.2,   6.0,  18.3, 278.5,  35.6,  69.6,  57.8,  45.9,  21.8,  44.1,  90.9,  50.6,  33.7,  28.5,   8.4,  24.4, 342.7,  71.8,  52.4,  23.8,  46.9, 165.0,  51.2,  15.2,  36.2, 185.6,  17.1,  32.5,  42.8,   9.6, 117.2
2026071903020806,1,07182056,16,        484, 375.1,  34.1,  13.8,  46.8,  31.2,  53.5,   5.9,  46.8, 187.5,  62.5,  62.5,  41.6,  25.0,  31.2,  15.6, 187.5,  53.5,  34.1,  22.0,  10.4,  18.7,   0.0,  75.0,  53.5,  25.0,  34.1,   0.0,  53.5,  11.3,  17.0, 187.5,  13.8,  17.8,  53.5,  18.7, 125.0
2026071903020806,4,07191259,16,     130172, 169.2,  24.3,   7.4,  43.9,  25.1,  24.5,   4.4,  17.6, 334.0,  38.8, 120.6,  94.1,  77.7,  22.6,  72.2,  73.9,  61.3,  36.9,  28.6,   7.0,  23.5, 525.4, 110.8,  91.7,  36.4, 117.9, 250.9,  68.3,  21.2,  63.7, 275.6,  17.3,  56.7,  52.8,  11.0, 221.7
2026071903020807,1,07191309,15,      38538,   0.0, 145.6, 100.5, 174.6, 279.1, 409.1, 197.7, 284.4, 235.1,   2.7,  24.2,  22.6, 101.5,  17.9,  27.0,   9.3,  10.7,  11.6,  39.8,   8.5,  13.1, 292.8,  54.9, 133.9,  35.4,  56.2, 193.9, 126.5,  40.2,  48.3,1298.5, 108.2, 113.9, 169.6,  34.4, 171.6
2026071903020807,1,07190903,15,       4706,   0.0,  61.8,  62.8,  81.0, 260.5, 135.0,  88.9, 125.7, 182.3,   3.9,  23.2,  30.3,  66.3,  17.8,  24.4,   9.4,  10.1,  12.7,  34.7,   9.6,  15.0, 331.5,  60.7,  56.1,  25.1,  43.9, 227.9,  77.5,  23.3,  39.6, 455.8,  49.2,  47.3, 145.8,  23.0, 173.6
2026071903020807,1,07182053,15,        453,   0.0,  87.7,  39.0,  87.7,   0.0, 175.5,  87.7, 175.5, 175.5,   4.3,  29.2,  16.7,  31.9,  27.0,  14.6,  29.2,  14.6,  16.7,  25.0,  13.0,  15.9, 351.0,  58.5,  35.1,  17.5,  27.0,   0.0,  43.8,  20.6,  16.7, 351.0,  21.9,  23.4, 351.0,  27.0, 117.0
2026071903020807,4,07191327,15,     130388,   0.0, 279.9, 159.6, 354.5, 404.2, 789.4, 342.5, 474.4, 363.4,   3.0,  23.2,  22.4, 156.6,  13.0,  29.2,   6.1,  11.9,   9.9,  60.8,   7.1,  13.5, 433.6,  57.5, 209.6,  40.3,  68.3, 217.3, 179.1,  42.4,  57.7,1804.4, 148.3, 184.3, 235.5,  45.5, 250.7
2026071903020808,1,07191339,16,      48481, 452.6,  42.6,  52.9,   8.1,  38.0,  25.4,  66.8,  22.0, 161.9,  46.9,  12.3,  51.3,  33.2,  64.6,  30.6, 219.7,  19.0,  62.6,  39.8,  87.9,  39.3,  16.9,  12.0,   8.3,  22.2,   7.1, 391.3,  35.2,  61.4,  27.3, 234.8,  50.7,  17.3, 264.5,  32.9,  85.9
2026071903020808,1,07190900,16,       6339, 491.2,  34.3,  48.6,  10.0,  46.3,  23.8,  64.6,  29.4, 122.8,  39.6,  12.9,  44.6,  29.5,  50.1,  28.3, 233.9,  17.7,  66.3,  37.5,  58.4,  36.1,  18.4,  11.0,   8.5,  17.2,   9.6, 377.9,  24.8,  34.3,  32.1, 163.7,  37.7,  19.8, 245.6,  28.2, 114.2
2026071903020808,1,07182053,16,        531,   0.0,  34.2,  37.4,  13.7,  82.3,  41.1,  68.5,  68.5, 137.1,  41.1,  14.6,  21.6,  16.4,  31.6,  14.1, 411.5,  20.5,  68.5,  27.4,  51.4,  34.2,  51.4,  19.5,   9.7,  13.7,  15.2, 411.5,  24.2,  19.5,  17.1, 137.1,  18.7,  16.4, 411.5,  25.7, 102.8
2026071903020808,4,07191356,16,     157418, 652.4,  38.1,  69.9,   7.8,  41.0,  29.2,  80.4,  22.8, 172.3,  52.2,  10.2,  48.1,  35.6,  50.0,  18.7, 280.4,  20.8,  80.3,  51.8,  90.1,  37.0,  14.2,  12.4,   9.4,  20.8,   7.2, 552.0,  35.4,  84.8,  30.0, 242.0,  62.0,  18.2, 287.7,  30.6,  95.6
2026071903020809,1,07191409,16,      62928,  65.2,   6.9,  16.8,  26.9,  46.4,  19.2,   9.9,  19.0, 103.5,  12.1,  21.6,  32.4,  16.9,   9.6,  16.3, 221.6,  47.2,  70.4,  33.6,  24.6,  38.9, 154.8,  75.0,  44.8,  30.6,  54.6, 355.9,  68.5,  44.2,  64.3, 140.9,  25.7,  33.5, 109.3,  23.9, 254.0
2026071903020809,1,07190904,16,       7844,  48.6,   7.0,  15.7,  24.2,  42.2,  20.0,  12.1,  24.0,  96.4,  12.3,  23.1,  30.0,  17.6,  12.4,  14.1, 164.3,  41.3,  47.1,  32.3,  24.6,  36.6, 151.9,  60.7,  41.0,  31.8,  47.8, 319.9,  57.3,  36.8,  49.0, 184.2,  26.7,  34.5, 151.9,  20.8, 225.1
2026071903020809,1,07182053,16,        854,  44.1,   9.4,  15.7,  22.8,  34.8,  21.3,  26.4,  19.4,  94.5,   9.4,  17.8,  17.8,  12.2,  16.9,  13.2,  66.1,  38.9,  47.2,  34.8,  41.3,  36.7, 165.4,  36.7,  60.1,  28.7,  38.9, 330.9,  41.3,  36.7,  27.5, 661.8,  36.7,  28.7, 661.8,  33.0, 132.3
2026071903020809,4,07191425,16,     165024,  80.6,   7.6,  14.4,  27.9,  57.3,  23.7,  11.1,  23.2, 116.9,  11.2,  21.7,  37.8,  18.2,   9.4,  17.0, 303.7,  39.4,  74.7,  37.1,  14.1,  39.0, 157.1,  73.4,  46.1,  26.0,  54.5, 451.9,  77.6,  46.4,  78.7, 160.0,  24.1,  38.9,  59.1,  18.3, 302.3
2026071903020810,1,07191444,12,      66286,   0.0, 183.4, 280.7,  20.5,  42.0,  33.9,  31.5,  94.2,   0.0, 280.7,  77.2, 108.3, 112.9,  92.3, 177.1,   0.0, 123.4, 138.8, 129.0, 109.5, 186.1,   0.0,   5.9,   5.2,   6.0,  23.7, 119.1,   7.8,  10.5,  39.5,  61.8,   8.0,  37.5,  48.2,  28.6, 319.0
2026071903020810,1,07190900,12,       7202,   0.0,  62.7, 164.1,  21.1,  39.0,  36.9,  27.9,  79.7,   0.0, 103.3,  55.2,  72.4,  72.4,  58.1,  87.2,   0.0,  68.0,  84.5,  88.5,  71.5,  93.0,   0.0,   6.8,   5.9,   6.2,  23.6,  82.0,   8.7,  11.6,  31.5,  62.0,  10.1,  29.5,  53.6,  22.8, 265.7
2026071903020810,1,07182054,12,        780,   0.0,  54.9,  75.5,  26.2,  46.5,  50.3,  31.8,  67.1,   0.0, 120.9,  46.5,  86.3,  40.3,  46.5,  30.2,   0.0,  33.5, 120.9,  75.5, 100.7, 100.7,   0.0,   5.5,   8.8,   6.7,  17.2,  33.5,  11.6,  15.1,  14.3, 151.1,  11.1,  26.2, 151.1,  21.5, 151.1
2026071903020810,4,07191501,12,     157130,   0.0, 324.7, 491.0,  27.1,  39.0,  32.9,  32.2,  84.9,   0.0, 534.1, 113.9, 175.2, 163.6, 138.5, 288.5,   0.0, 180.4, 227.6, 208.5, 177.2, 362.4,   0.0,   5.9,   5.3,   5.2,  31.0, 136.9,   6.4,  10.2,  46.0,  55.3,   6.9,  45.1,  52.0,  29.4, 513.8
2026071903020811,1,07191519,16,     316938, 161.9,  52.4,  20.1,  13.4, 109.9,  42.8,  14.9,  31.8, 609.4,  49.2,  35.7, 154.0,  80.5,  35.4,  68.6, 253.7,   8.2,  89.8,  29.9,   8.9,  21.6,  22.6,  65.8,  19.9,   6.1,  15.8, 597.6, 105.9,  58.6, 103.3, 250.6,  18.7,  39.5,  34.3,  12.4, 145.6
2026071903020811,1,07190857,16,      39678, 149.2,  47.4,  20.9,  14.0, 127.5,  42.1,  15.8,  28.3, 404.6,  43.2,  32.2, 122.0,  67.4,  40.4,  62.7, 190.9,   8.2,  88.6,  30.8,  10.7,  20.4,  22.7,  60.0,  20.8,   6.5,  13.9, 559.0,  89.3,  49.5,  88.8, 194.6,  22.0,  33.1,  34.5,  11.8, 104.2
2026071903020811,1,07182054,16,       3287, 195.9,  32.6,  21.5,  12.0,  77.1,  74.9,  15.6,  26.8, 363.9,  34.8,  36.9,  53.0,  39.1,  25.9,  37.4, 149.8,   8.2,  65.3,  43.1,  15.2,  26.8,  17.9,  48.9,  18.8,   6.6,  20.0, 849.1,  87.8,  43.1,  41.7, 636.8,  23.1,  30.3,  37.4,  15.7, 195.9
2026071903020811,4,07191536,16,     533893,  97.8,  52.8,  16.4,  14.4, 119.2,  46.3,  15.0,  33.8, 718.3,  43.6,  35.0, 185.6,  69.8,  34.6,  74.8, 293.0,   8.4,  91.8,  28.4,   8.9,  22.7,  23.8,  72.8,  20.2,   6.0,  15.9, 701.3, 119.3,  68.3, 119.1, 226.7,  19.6,  40.5,  30.3,  12.3, 148.0
2026071903020812,1,07191604,15,     139303,   0.0,  30.3,  55.8,  13.3, 119.5,  11.7,  96.1,  15.1, 299.0,  76.7,  21.0, 152.4,  17.5, 107.2,  21.4, 620.4,  32.9, 183.2,  29.7, 100.1,  40.4,  27.8,  91.5,   5.2,  47.4,   7.9, 760.2,  67.1, 154.0,  82.0,  26.2,  45.1,   5.8, 438.8,  41.7,  34.6
2026071903020812,1,07190901,15,       9008,   0.0,  37.1,  45.3,  14.3, 166.2,  11.7, 102.6,  20.1, 151.7,  44.4,  23.5,  91.8,  16.0,  74.2,  24.2, 367.4,  25.8, 116.3,  26.1,  57.6,  33.8,  35.8,  80.2,   5.7,  36.9,   9.9, 537.0,  59.1,  64.0,  61.2,  31.1,  42.0,   6.1, 410.6,  21.4,  39.0
2026071903020812,1,07182055,15,       1085,   0.0,  70.0,  56.0,  36.5, 140.1,  24.7, 168.1,  21.0, 210.2,  52.5,  21.0,  76.4,  20.0, 168.1,  28.9, 840.8,  15.5, 168.1,  30.0,  60.0,  38.2,  60.0,  36.5,   4.5,  25.4,   9.0, 420.4,  60.0,  64.6,  32.3,  42.0,  28.0,   8.4, 280.2,   8.9,  26.2
2026071903020812,4,07191621,15,     317232,   0.0,  36.6,  60.4,  13.5, 163.3,  12.4, 118.5,  15.5, 408.3,  60.8,  19.5, 209.9,  17.2, 131.7,  21.5, 620.8,  30.8, 245.8,  31.1, 128.8,  32.9,  20.9, 105.8,   5.1,  54.0,   7.4, 816.7,  90.8, 230.6, 106.1,  27.6,  53.8,   5.4, 617.7,  48.9,  32.9
2026071910020801,1,07190954,11,      37284,   0.0, 167.9, 260.3, 109.8, 120.9,  82.0,  11.6,  32.0,   0.0, 212.4, 145.9, 120.9, 133.1,  17.5,  77.8,   0.0, 275.1, 186.4, 173.0,  36.3, 131.3,   0.0, 127.8, 132.5,  12.3,  53.6,   0.0,  95.6,  12.1,  49.4, 348.1,   9.3,  39.4,   2.6,   4.3, 122.9
2026071910020801,1,07190902,11,      13876,   0.0, 113.1, 256.0,  80.2, 136.1,  84.0,  13.3,  53.7,   0.0, 143.3, 116.8,  74.6, 119.4,  17.5,  52.7,   0.0, 179.2, 122.2, 115.6,  37.3,  91.1,   0.0,  91.9, 104.4,  11.1,  39.9,   0.0, 104.4,  12.9,  38.6, 256.0,  10.9,  35.4,   2.8,   4.0, 129.5
2026071910020801,1,07182100,11,       1124,   0.0,  87.1, 108.8, 108.8, 217.7,  34.8,  12.4,  41.4,   0.0,  62.2,  72.5,  51.2,  72.5,  14.5,  58.0,   0.0,  72.5,  72.5,  54.4,  24.8,  54.4,   0.0,  72.5, 108.8,  11.3,  67.0,   0.0,  72.5,  13.6,  22.9,   0.0,   9.3,  22.3,   3.9,   4.8, 217.7
2026071910020801,4,07191013,11,      83325,   0.0, 232.2, 371.1, 158.6, 150.8, 105.8,   9.8,  52.1,   0.0, 379.8, 208.3, 160.6, 181.3,  21.9, 118.7,   0.0, 448.4, 303.1, 284.4,  49.2, 213.8,   0.0, 111.5, 175.4,  14.6,  86.3,   0.0, 128.3,   8.8,  56.7, 547.2,  10.1,  52.8,   2.1,   4.5, 161.4
2026071910020802,1,07191029,18,      66200,  42.9,  19.2,   3.7,  85.2,  45.6, 125.7,  16.1,  43.0, 148.2,   7.4, 132.2,  84.5, 223.0,  31.3,  78.9,   7.0,  34.6,  14.6,  45.8,   5.7,  18.6, 765.7, 210.2, 289.8,  84.6, 163.9, 702.8, 277.3,  43.3,  98.0, 900.0, 130.5, 158.8,  69.3,  40.1, 212.0
2026071910020802,1,07190901,18,      14240,  46.5,  22.5,   3.9,  76.1,  46.5, 100.3,  13.6,  35.2, 162.2,   9.9, 121.2,  58.7, 162.2,  29.9,  54.9,   9.5,  36.4,  12.2,  40.1,   5.9,  19.5, 613.1, 139.6, 132.9,  56.3, 108.1, 424.4, 151.1,  33.5,  52.3, 649.1,  79.3,  89.0,  66.8,  32.9, 157.6
2026071910020802,1,07182055,18,        880, 113.6,  25.2,   4.3,  85.2,  32.4,  56.8,  25.2,  35.8, 227.3,  11.3, 113.6,  29.6,  52.4,  62.0,  37.8,  13.9,  40.1,  11.7,  24.3,   8.2,  16.2,   0.0,  48.7, 170.5,  40.1,  75.7, 682.0,  45.4,  20.6,  22.0, 682.0,  56.8,  31.0,  97.4,  42.6,  68.2
2026071910020802,4,07191045,18,     159469,  44.9,  19.7,   3.7,  96.3,  55.2, 141.8,  16.4,  51.4, 184.1,   6.5, 144.7, 102.3, 249.6,  30.9,  96.8,   5.7,  33.1,  16.2,  53.3,   5.5,  19.9, 996.6, 274.0, 451.0,  97.8, 225.1,1084.1, 441.3,  54.4, 142.8,1489.0, 161.3, 250.1,  79.6,  46.4, 305.9
2026071910020803,1,07191059,16,      33496, 244.9,  54.8,  39.5,  28.7,  65.5,  73.7,  29.4,  75.6, 463.5,  26.1,  19.3,  52.0,  50.7,  21.9,  68.1, 218.1,   7.9,  21.9,  26.0,   9.8,  26.8,  57.4,  17.6,  19.5,   6.6,  20.5, 235.9,  45.7,  16.7,  44.7, 185.4,  19.9,  51.4,  36.6,  21.1, 190.8
2026071910020803,1,07190858,16,       7600, 294.5,  67.7,  43.6,  28.1,  60.1,  56.6,  27.9,  70.9, 420.7,  30.8,  23.8,  49.4,  71.8,  29.1,  78.5, 327.2,   7.6,  19.3,  24.4,  10.4,  43.3,  44.2,  13.5,  22.4,   6.3,  19.1, 130.8,  50.7,  15.1,  30.3, 168.2,  21.8,  51.6,  36.8,  21.8, 210.3
2026071910020803,1,07182056,16,        596,   0.0,  51.3,  65.9,  65.9,   0.0,  92.3,  10.0, 153.9, 153.9,  25.6,  35.5,  27.1,  57.7,  23.0,  32.9, 461.9,  14.4,  21.9,  25.6,  11.5,  35.5,  76.9,  15.3,  46.1,   7.5,  35.5, 230.9,  46.1,   7.2,  17.7, 461.9,  24.3,  51.3,  14.4,  28.8, 230.9
2026071910020803,4,07191116,16,     117975, 316.3,  71.4,  46.8,  26.4,  77.5,  75.1,  32.1,  78.4, 605.5,  23.6,  16.2,  65.1,  49.1,  24.8,  74.1, 281.3,   6.8,  26.9,  24.1,   9.6,  31.9,  41.2,  20.4,  17.2,   5.6,  24.1, 310.9,  53.0,  19.3,  63.7, 223.5,  20.6,  61.6,  35.3,  22.4, 198.7
2026071910020804,1,07191129,14,      35019,   0.0, 304.9, 133.6, 224.2, 126.2, 271.3,  46.9, 105.6,   0.0, 192.4, 251.2, 171.7, 258.4,  70.3, 195.2, 116.9,  88.9,  11.8,  64.9,   4.2,  16.9,1043.8, 104.3, 164.4,  39.2,  91.0, 199.5,  76.4,   4.0,  16.3, 695.8,  30.8,  77.7,   6.4,   5.3,  74.7
2026071910020804,1,07190902,14,       6127,   0.0, 128.3, 107.9, 105.5,  91.3, 135.6,  40.9,  73.0,   0.0,  86.3, 226.1,  89.5, 139.6,  55.8, 124.9, 110.4,  94.9,  11.2,  52.1,   4.8,  16.8, 678.3,  81.8,  93.1,  35.1,  55.8, 143.8,  76.5,   4.2,  16.7, 189.9,  30.2,  54.5,   8.1,   5.8,  74.1
2026071910020804,1,07182056,14,        481,   0.0,  53.2,  93.1, 124.2, 372.7, 186.3,  28.6, 124.2,   0.0,  74.5, 372.7,  41.4,  62.1,  41.4,  62.1, 372.7,  62.1,  16.9,  19.6,   7.1,   7.9,   0.0,  46.5, 124.2,  17.7,  46.5, 372.7,  62.1,   5.4,  10.9,   0.0,  26.6,  37.2,  11.6,   6.7,  74.5
2026071910020804,4,07191146,14,     113149,   0.0, 584.6, 172.9, 459.1, 189.8, 468.9,  61.1, 147.1,   0.0, 324.7, 562.1, 279.2, 501.0, 101.7, 288.4, 114.6,  98.0,   6.4, 101.8,   4.1,  20.6,2579.1,  81.0, 315.4,  48.6, 146.6, 207.7, 113.5,   3.2,  18.1,1153.8,  36.8, 121.7,   7.7,   6.4,  83.8
2026071910020805,1,07191219,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020805,1,07190903,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020805,1,07182057,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020805,4,07191237,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020806,1,07191250,14,      34085,   0.0, 118.4,  67.3,  72.5,  72.3, 213.0, 120.6, 107.8,   0.0,  23.9,  33.0,  25.6, 127.6,  59.2,  50.5,  93.0,   8.4,   4.2,  37.6,  19.5,  13.9,  32.4,   7.1,  45.1,  23.4,  19.1, 110.9,  41.6,  20.4,  10.0, 480.2,  71.9,  60.8, 172.6,  27.7, 142.0
2026071910020806,1,07190903,14,       4486,   0.0,  86.9,  58.9,  62.0,  69.5,  99.3,  64.3,  77.2,   0.0,  25.7,  45.7,  27.5,  93.9,  63.2,  62.0,  75.5,  12.7,   4.3,  24.6,  20.6,  17.3,  93.9,   8.1,  32.7,  26.3,  27.1, 108.6,  30.7,  22.2,   6.0, 248.3,  51.8,  46.3, 139.0,  26.7, 124.1
2026071910020806,1,07182057,14,        441,   0.0,  48.8,  37.9,  56.9,  56.9, 170.8,  85.4,  85.4,   0.0,  28.4,  85.4,  31.0,  56.9,  85.4,  42.7,  56.9,  11.0,   4.0,  13.6,  18.9,  11.7, 341.7,   9.7,  56.9,  26.2,  24.4, 113.9,  28.4,  20.1,  12.2, 341.7,  56.9,  31.0, 170.8,  42.7,  42.7
2026071910020806,4,07191308,14,     100252,   0.0, 199.2,  81.9,  91.8,  84.0, 259.8, 137.5, 134.8,   0.0,  26.6,  32.3,  25.3, 157.2,  66.1,  50.3,  76.0,   7.1,   4.8,  29.1,  14.6,  11.5,  37.4,   7.4,  54.8,  24.9,  17.0, 154.4,  45.5,  12.9,  11.5, 616.6,  90.6,  85.2, 228.5,  34.2, 196.2
2026071910020807,1,07191319,17,      56040,  16.8,  27.1,  16.2,   7.0,   6.3,   9.0,  21.1,  26.3, 835.2, 117.0,  72.1,  65.7,  87.5, 125.5, 131.2, 201.0,  32.2,  28.6,  34.3,  50.0,  58.1,  54.4,  12.5,  19.6,  33.5,  48.8,  59.0,  14.6,  28.2,  42.4, 218.2,  34.5,  47.3, 164.5,  43.9, 140.1
2026071910020807,1,07190904,17,       8591,  10.1,  11.3,  20.9,   7.2,   6.3,  11.7,  21.0,  30.4, 605.2,  77.4,  87.6,  60.5,  67.2,  83.2,  86.4, 237.7,  52.0,  31.4,  30.5,  48.5,  59.4,  64.6,  19.6,  25.6,  36.9,  60.5,  59.9,  17.2,  30.5,  40.8, 147.9,  29.4,  40.5, 170.7,  36.7, 121.0
2026071910020807,1,07182053,17,       2172,   4.1,   4.0, 112.2,   3.9,   3.8,  88.5,  99.0, 129.4, 420.8, 168.3, 210.4,  93.5, 129.4, 280.5, 140.2,1683.3, 120.2,  67.3,  29.5,  84.1,  99.0,1683.3,  58.0,  99.0, 120.2, 153.0, 210.4,  62.3,  67.3,  64.7, 561.1, 120.2,  93.5, 841.6, 120.2, 153.0
2026071910020807,4,07191342,17,     177338,  13.8,  39.9,  13.5,   7.2,   6.1,   8.8,  21.0,  29.9,1129.2, 100.7,  87.0,  59.2, 108.6, 164.0, 167.7, 200.7,  29.6,  20.6,  34.4,  54.0,  64.9,   0.0,  11.5,  19.6,  33.1,  61.3,  40.4,  13.8,  26.6,  41.4, 281.7,  40.8,  64.0, 180.6,  59.1, 177.3
2026071910020808,1,07191354,14,      50245,   0.0,  56.1,   6.4,  35.2,  31.1,   7.7,  72.6,  30.7,   0.0,  50.6, 131.5, 119.8,  50.5, 203.8,  99.3,  21.9,  21.1,  18.6,   4.1,  40.6,  14.3, 278.1,  59.0,  19.7, 110.9,  52.5, 389.3,  21.3,  99.0,  47.5,  24.6,  48.0,  16.3, 519.1,  58.3,  98.3
2026071910020808,1,07190900,14,       4822,   0.0,  43.4,   7.2,  33.9,  29.6,  11.3,  48.5,  30.1,   0.0,  42.4, 124.5,  76.2,  54.9, 113.2,  66.7,  28.5,  25.2,  18.0,   4.7,  27.4,  16.2, 207.6,  60.2,  19.4,  48.5,  42.4, 186.8,  21.2,  47.9,  28.9,  28.9,  31.4,  17.3, 266.9,  30.8,  71.8
2026071910020808,1,07182054,14,        412,   0.0,  53.2,  11.0,  63.8,  53.2,  22.8,  53.2,  53.2,   0.0,  53.2, 106.4,  31.9,  31.9, 106.4,  45.6,  45.6,  14.5,  17.7,   6.5,  15.9,  16.8, 319.3,  29.0,   7.9,  26.6,  35.4, 159.6,  21.2,  22.8,  15.9,  79.8,  31.9,  24.5, 319.3,  45.6,  45.6
2026071910020808,4,07191410,14,     180449,   0.0,  69.2,   6.3,  24.7,  13.7,   9.6,  73.5,  27.3,   0.0,  67.6, 184.9, 155.2,  79.0, 351.3, 164.7,  22.4,  20.5,  12.5,   4.3,  54.6,  16.3, 332.9,  40.0,  23.5,  73.4,  65.1, 432.9,  20.3, 111.0,  41.5,  22.8,  59.4,  20.1, 692.3,  57.9, 145.8
2026071910020809,1,07191424,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020809,1,07190900,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020809,1,07182054,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020809,4,07191441,8,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
