0126110812, 23,1700,  1, 12,116,  3,  0,  0,  0,  7,1700,  1,  3,  0,  7,2000,  1,  3,  0,  7,1800,  1,  9,  0,  7,1800,  1,  2,  0,  7,1800,  1,  3,  0,  7,1900,  1,  3,  0,  7,1900,  1,  3,  0,
0126110901, 23,1800,  0, 10, 95,  4,  0,  0,  0, 23,1700,  1,  2,  0, 23,1700,  1, 16,  0,  7,1700,  1,  2,  0,  7,1700,  1,  8,  0,  7,1400,  1,  3,  0,  7,1200,  1,  7,  0, 15,1400,  1,  0,  0,
0126110902, 23,1800,  0, 10, 86,  9,  0,  0,  0, 23,1800,  1,  4,  0, 23,2600,  0,  3,  0, 23,2000,  0, 21,  0, 23,1800,  0,  5,  0, 23,2000,  0,  4,  0, 23,1800,  0, 15,  0, 23,1800,  0,  8,  0,
0126110903, 23,1800,  0, 10,110, 39,  0,  0,  0,163,1600,  0,  5,  0,  7,1600,  0, 15,  0, 15,1400,  0,  0,  0,,,,,,,,,,,,,,,,,,,,,
0126110904, 23,1800,  0, 10,121,  2,  0,  0,  0, 23,1800,  0, 16,  0, 23,2000,  0,  2,  0, 23,2000,  0,  2,  0, 23,1800,  0, 23,  0, 23,1600,  0,  2,  0, 23,2000,  0,  8,  0,  7,1800,  0,  3,  0,
0126110905, 23,1800,  0, 10,117, 13,  0,  0,  0,  7,1800,  0, 10,  0,  7,1800,  0, 13,  0, 15,1600,  0,  0,  0,,,,,,,,,,,,,,,,,,,,,
0126110906, 23,1800,  0, 10, 97, 18,  0,  0,  0,163,1800,  0,  9,  0,  7,2000,  0,  4,  0,  7,1800,  0, 11,  0, 15,1800,  0,  0,  0,,,,,,,,,,,,,,,,
0126110907, 23,1800,  0, 10, 88, 13,  0,  0,  0, 23,1800,  0,  4,  0, 23,1800,  0,  9,  0, 23,1600,  0,  6,  0, 23,2000,  0,  4,  0, 23,2000,  0, 15,  0,  7,1800,  0,  2,  0,  7,1800,  0,  3,  0,
0126110908, 23,1800,  0, 10,  0, 23,  0,  0,  0,  3,1400,  1,  3,  0,  3,1400,  1,  3,  0,  3,1500,  1,  6,  0,  3,1500,  1,  0,  0,,,,,,,,,,,,,,,,
0126110909, 23,1800,  0, 10, 93,  4,  0,  0,  0, 23,1700,  1, 10,  0, 23,1800,  1,  3,  0,  7,1800,  1,  4,  0,  7,1400,  1, 11,  0, 15,1400,  1,  0,  0,,,,,,,,,,,
0126110910, 23,1800,  0, 10,111,  2,  0,  0,  0, 23,1800,  0,  2,  0, 23,1800,  0,  2,  0, 23,1800,  0,  3,  0, 23,1600,  0,  2,  0, 23,1600,  0, 11,  0,  7,1600,  0,  2,  0,  7,1600,  0,  4,  0,
0126111001, 43,2600,  0, 11, 95,  2,  0,  0,  0, 43,2600,  0, 12,  0, 43,2600,  0,  6,  0, 43,2500,  0,  2,  0, 43,2600,  0,  4,  0, 43,2600,  0,  7,  0, 43,2500,  0,  3,  0, 43,2600,  0, 13,  0,
0126111002, 43,2600,  0, 11, 96,  3,  0,  0,  0, 43,2600,  0, 13,  0, 43,2500,  0, 14,  0, 43,2500,  0, 10,  0, 43,2200,  0,  5,  0,179,2200,  0, 10,  0, 23,2600,  0,  3,  0,  7,2600,  0,  3,  0,
0126111003, 43,2600,  0, 11, 92,  3,  0,  0,  0, 43,2600,  0, 15,  0, 43,2600,  0,  2,  0, 43,2000,  0,  8,  0, 43,2400,  0,  3,  0, 43,2400,  0,  9,  0, 43,2200,  0,  3,  0, 43,2400,  0,  6,  0,
0126111004, 43,2600,  0, 11, 96, 12,  0,  0,  0, 43,2400,  0,  4,  0, 43,2500,  0, 11,  0, 43,2200,  0, 59,  0, 43,2500,  0, 10,  0, 43,2500,  0,  8,  0, 43,2600,  0,  4,  0, 23,2600,  0, 10,  0,
0126111005, 43,2600,  0, 11, 92,  4,  0,  0,  0, 43,2600,  0, 18,  0, 43,2600,  0,  3,  0, 43,2400,  0,  3,  0, 43,2400,  0,  2,  0, 43,2500,  0, 14,  0,179,2400,  0,  3,  0, 23,2600,  0,  4,  0,
0126111006, 43,2600,  0, 11,122,  3,  0,  0,  0, 43,2600,  0,  5,  0, 43,2400,  0,  2,  0, 43,2400,  0,  3,  0, 23,2600,  0,  8,  0, 23,2600,  0,  2,  0, 23,2600,  0,  3,  0, 23,2600,  0,  5,  0,
0126111007, 43,2600,  0, 11,112,  3,  0,  0,  0, 43,2600,  0, 32,  0, 43,2400,  0,  3,  0, 43,2400,  0,  9,  0, 43,2200,  0,  5,  0, 43,2000,  0,  8,  0, 43,2400,  0,  4,  0, 43,2400,  0, 16,  0,
0126111008, 43,2600,  0, 11, 96,  2,  0,  0,  0, 43,1800,  0,  2,  0, 43,2000,  0,  2,  0, 43,1800,  0, 11,  0, 43,2000,  0,  4,  0, 43,2000,  0,  5,  0, 43,1800,  0,  3,  0, 43,2000,  0,  3,  0,
0126111009, 43,2600,  0, 11,119,  3,  0,  0,  0, 43,2600,  0, 18,  0, 23,2600,  0, 10,  0, 23,2000,  0,  8,  0, 23,1800,  1,  2,  0, 23,1900,  1, 15,  0, 23,2000,  0, 20,  0, 23,2400,  0,  9,  0,
