年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,デルマトカチ,,牝,3,,国分優作,55,,(栗),畑端省吾,,浅沼廣幸,ファニーヒルファーム,栗毛,4月16日
2,,2,,,,,レッドブライトン,,牡,3,,西村淳也,57,,(栗),奥村豊,,東京ホースレーシング,ノーザンファーム,鹿毛,4月23日
3,,3,,,,,チュオンソン,,牡,3,,酒井学,57,,(栗),昆貢,,シンシアリー,富田牧場,芦毛,2月27日
4,,4,,,,,シンゼンイセ,,牡,3,*,団野大成,57,,(栗),荒川義之,,原司郎,社台ファーム,黒鹿,5月 1日
5,,5,,,,,スマートエラン,,牡,3,*,コレット,57,,(栗),池江泰寿,,大川徹,スマート,青鹿,3月23日
5,,6,,,,,コスモフィレンツェ,,牡,3,,幸英明,57,,(栗),北出成人,,コスモ・コスモ,ノーザンファーム,鹿毛,1月26日
6,,7,,,,,マサハヤルージュ,,牝,3,,吉村誠之,55,,(栗),千田輝彦,,ドリーム&Dream,社台ファーム,鹿毛,4月 7日
6,,8,,,,,アメジストブリエ,,牝,3,,高倉稜,55,,(栗),武英智,,インゼルレーシング,三嶋牧場,黒鹿,2月18日
7,,9,,,,,プロットシッケンズ,,牡,3,*,田山旺佑,56,☆,(栗),岡田稲男,,ゴドルフィン,ダーレー・ジャパン・ファーム,栗毛,4月14日
7,,10,,,,,プレスバーン,,牝,3,,川田将雅,55,,(栗),石坂公一,,水上千歳,笠松牧場,鹿毛,4月 3日
8,,11,,,,,ラピス,,牝,3,,Ｍ．デム,55,,(栗),安田翔伍,,寺田寿男,ノースヒルズ,黒鹿,4月27日
8,,12,,,,,フィンガーレイクス,,牡,3,*,富田暁,57,,(栗),藤原英昭,,社台レースホース,社台ファーム,鹿毛,3月26日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,4,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,16,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,ヨシノサンキュー,,牡,3,*,柴田裕一,55,△,(栗),中竹和也,,清水義徳,嶋田牧場,鹿毛,4月20日
1,,2,,,,,ベルアズーロ,,牡,3,,吉村誠之,57,,(栗),西村真幸,,宮崎俊也,フジワラフアーム,黒鹿,3月12日
2,,3,,,,,ヴァンドゥーヴル,,牡,3,*,西村淳也,57,,(栗),石坂公一,,犬塚悠治郎,社台ファーム,鹿毛,3月17日
2,B,4,,,,,テリコス,,牡,3,*,川端海翼,54,▲,(栗),四位洋文,,平沼龍漢,シンボリ牧場,鹿毛,5月 6日
3,,5,,,,,テイクザスローン,,牡,3,,高倉稜,57,,(栗),武英智,,G1レーシング,追分ファーム,黒鹿,2月 4日
3,,6,,,,,ロードファイター,,牡,3,,団野大成,57,,(栗),東田明士,,ロードホースクラブ,山際牧場,鹿毛,3月21日
4,,7,,,,,グランピアン,,牝,3,*,幸英明,55,,(栗),森田直行,,村島聡乃,織田正敏,鹿毛,3月17日
4,B,8,,,,,ナウオアネヴァー,,牡,3,*,岩田望来,57,,(栗),寺島良,,ノースヒルズ,ノースヒルズ,黒鹿,3月24日
5,B,9,,,,,マーゴットショット,,牡,3,*,秋山稔樹,57,,(栗),小林真也,,前田良平,下河辺牧場,鹿毛,2月13日
5,,10,,,,,ワイドヴィンクルム,,セ,3,,城戸義政,57,,(栗),奥村豊,,幅田京子,日高大洋牧場,鹿毛,2月19日
6,,11,,,,,ボクサークラブ,,牡,3,*,松山弘平,57,,(栗),杉山佳明,,谷掛龍夫,社台ファーム,黒鹿,4月21日
6,,12,,,,,アステリアート,,牡,3,,富田暁,57,,(栗),高橋義忠,,OHEレーシング,富田牧場,鹿毛,2月11日
7,B,13,,,,,ジャスティンレビン,,牡,3,*,コレット,57,,(栗),吉岡辰弥,,三木正浩,グランド牧場,鹿毛,5月 1日
7,,14,,,,,タロ,,牡,3,,田山旺佑,56,☆,(栗),新谷功一,,西村健,静内フアーム,黒鹿,4月15日
8,B,15,,,,,コーディアリティ,,牡,3,*,西塚洸二,57,,(栗),牧浦充徳,,水上行雄,笠松牧場,青鹿,4月12日
8,,16,,,,,アスクハッピーマン,,牡,3,*,坂井瑠星,57,,(栗),矢作芳人,,廣崎利洋HD,藤原牧場,栗毛,3月 6日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,5,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1600,16,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,インヴァイト,,牝,3,,加藤祥太,55,,(栗),杉山晴紀,,高昭牧場,高昭牧場,黒鹿,2月20日
1,,2,,,,,ワンダーヴァレル,,牝,3,,高倉稜,55,,(栗),杉山晴紀,,山本能成,城地牧場,栗毛,5月 8日
2,B,3,,,,,イルミナジーティー,,牝,3,*,吉村誠之,55,,(栗),西園翔太,,田畑利彦,ノーザンファーム,栗毛,1月31日
2,,4,,,,,ペガサスジルシ,,牝,3,*,西村淳也,55,,(栗),新谷功一,,後藤和成,ノーザンファーム,黒鹿,2月17日
3,,5,,,,,セコンドトゥベスト,,牝,3,*,岩田望来,55,,(栗),上村洋行,,吉田千津,社台ファーム,鹿毛,3月21日
3,,6,,,,,スレイクイーン,,牝,3,,西塚洸二,55,,(栗),吉岡辰弥,,ロードホースクラブ,ケイアイファーム,鹿毛,5月13日
4,,7,,,,,ラヴエナストロ,,牝,3,*,永島まな,53,◇,(栗),石坂公一,,村尾賢二,レイクヴィラファーム,黒鹿,2月 2日
4,,8,,,,,リアライズアリス,,牝,3,*,松若風馬,55,,(栗),杉山晴紀,,今福洋介,長谷川牧場,栃栗,3月31日
5,,9,,,,,セイロンブリーズ,,牝,3,,コレット,55,,(栗),杉山晴紀,,キャロットファーム,ノーザンファーム,栗毛,3月 4日
5,,10,,,,,ノーブルクインダム,,牝,3,,国分恭介,55,,(栗),宮本博,,吉木伸彦,橋本牧場,黒鹿,2月16日
6,,11,,,,,セルヴァジオ,,牝,3,,富田暁,55,,(栗),上村洋行,,杉山忠国,明治牧場,青鹿,1月21日
6,,12,,,,,ファルカータ,,牝,3,*,坂井瑠星,55,,(栗),友道康夫,,ロードホースクラブ,ケイアイファーム,黒鹿,3月27日
7,,13,,,,,トレッチェ,,牝,3,*,幸英明,55,,(栗),渡辺薫彦,,ノースヒルズ,ノースヒルズ,芦毛,4月 3日
7,,14,,,,,ヒーナシャム,,牝,3,*,酒井学,55,,(栗),橋口慎介,,フィールドレーシング,ノーザンファーム,黒鹿,1月19日
8,B,15,,,,,マルモリキャスター,,牝,3,,泉谷楓真,55,,(栗),大橋勇樹,,山下繁美,金石牧場,鹿毛,3月 5日
8,,16,,,,,ダーコ,,牝,3,*,田山旺佑,54,☆,(栗),長谷川浩,,増田和啓,社台ファーム,黒鹿,3月 9日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,6,四日市特･2勝,３歳以上・２勝クラス/1000万下(定量)(混)[指定],ダート,1400,16,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,スーパージョック,,牡,4,*,松若風馬,58,,(栗),橋田宜長,,平井裕,グランド牧場,栗毛,3月24日
1,,2,,,,,モズケイスター,,牡,4,*,柴田裕一,58,,(栗),高柳大輔,,北側雅司,目黒牧場,栗毛,5月 1日
2,,3,,,,,ヤマニンバロネス,,牝,4,*,太宰啓介,56,,(栗),千田輝彦,,土井肇,錦岡牧場,黒鹿,5月18日
2,B,4,,,,,ステラスプレンダー,,牝,5,*,国分優作,56,,(栗),石坂公一,,サンデーレーシング,ノーザンファーム,鹿毛,1月29日
3,,5,,,,,アリエスキング,,牡,5,*,Ｍ．デム,58,,(栗),庄野靖志,,三宅勝俊,庄野牧場,栗毛,4月 2日
3,,6,,,,,ゼロヴィジビリティ,,牡,3,*,坂井瑠星,55,,(栗),寺島良,,ゴドルフィン,ダーレー・ジャパン・ファーム,鹿毛,3月25日
4,,7,,,,,ホウオウゴールド,,牡,4,*,田山旺佑,58,,(美),栗田徹,,小笹芳央,アサヒ牧場,鹿毛,4月20日
4,B,8,,,,,ジェミート,,牡,4,*,角田大和,58,,(栗),四位洋文,,マブレーシング,中村雅明,鹿毛,4月25日
5,,9,,,,,ポートデラメール,,牝,4,*,団野大成,56,,(栗),斉藤崇史,,シルクレーシング,レイクヴィラファーム,鹿毛,4月 9日
5,,10,,,,,モズタチアガレ,,牡,4,*,西塚洸二,58,,(栗),中尾秀正,,北側雅司,アサヒ牧場,栗毛,4月29日
6,,11,,,,,チュウワチーフ,,牡,4,*,コレット,58,,(栗),小崎憲,(外),中西忍,"WinStar Farm LLC",黒鹿,3月12日
6,,12,,,,,エブリーポッシブル,,牝,3,,岩田望来,53,,(栗),新谷功一,,G1レーシング,ノーザンファーム,黒鹿,3月18日
7,,13,,,,,ヘリテージブルーム,,牡,3,*,松山弘平,55,,(美),伊藤圭三,,吉田照哉,社台ファーム,黒鹿,3月15日
7,,14,,,,,ザックザク,,牡,4,*,西村淳也,58,,(栗),渡辺薫彦,,佐伯太朗,稲葉牧場,青鹿,4月12日
8,,15,,,,,ゴルデールスカー,,牡,6,*,幸英明,58,,(栗),加藤公太,,サンデーレーシング,ノーザンファーム,栗毛,3月 9日
8,,16,,,,,アレ,,牡,5,*,川田将雅,58,,(栗),中内田充,,寺田秀樹,三嶋牧場,鹿毛,2月12日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,7,関ケ原Ｓ･3勝,３歳以上・３勝クラス/1600万下(定量)(混)(特指),芝,2200,11,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,ミッキーゴールド,,セ,4,*,西村淳也,58,,(栗),池江泰寿,,野田みづき,ノーザンファーム,鹿毛,2月 1日
2,,2,,,,,エイカイマッケンロ,,セ,7,*,西塚洸二,58,,(栗),藤原英昭,,二木英実,社台ファーム,鹿毛,2月14日
3,,3,,,,,リンフレスカンテ,,牡,8,*,酒井学,58,,(栗),宮本博,,名古屋友豊,社台ファーム,黒鹿,5月16日
4,,4,,,,,タイセイフェリーク,,牝,6,,藤懸貴志,56,,(美),青木孝文,,田中成奉,ノーザンファーム,黒鹿,2月23日
5,,5,,,,,ウインデイジー,,牝,5,,松若風馬,56,,(栗),宮徹,,ウイン,コスモヴューファーム,黒鹿,3月24日
6,,6,,,,,サトノクローク,,牡,6,*,富田暁,58,,(栗),橋口慎介,,里見治,辻牧場,黒鹿,4月21日
6,,7,,,,,ハーツコンチェルト,,牡,6,*,松山弘平,58,,(美),武井亮,,グリーンファーム,ハシモトフアーム,鹿毛,5月 5日
7,B,8,,,,,メイショウソウタ,,牡,5,,菱田裕二,58,,(栗),岡田稲男,,松本好隆,三嶋牧場,鹿毛,4月 9日
7,,9,,,,,ミュージシャン,,牡,4,,坂井瑠星,58,,(栗),杉山晴紀,,石川達絵,三嶋牧場,黒鹿,5月21日
8,,10,,,,,サダムオプシス,,牡,5,,幸英明,58,,(栗),平田修,,大西美生子,ノーザンファーム,鹿毛,2月23日
8,,11,,,,,ナムラフッカー,,牡,5,*,田山旺佑,58,,(栗),長谷川浩,,奈村睦弘,猿倉牧場,栗毛,4月20日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,8,香嵐渓特･1勝,３歳以上・１勝クラス/500万下(定量)(混)[指定],芝,2000,8,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,スノースケープ,,牝,3,,川田将雅,53,,(栗),中内田充,(外),S.マグニア,"Capital Bloodstock",鹿毛,1月16日
2,,2,,,,,サラコスティ,,牡,4,*,松山弘平,58,,(栗),池添学,,サンデーレーシング,ノーザンファーム,黒鹿,3月 7日
3,,3,,,,,サンダーバード,,牝,3,*,岩田望来,53,,(栗),武幸四郎,,藤田晋,ノーザンファーム,青鹿,2月28日
4,,4,,,,,アンビアンス,,牝,4,,吉村誠之,56,,(栗),清水久詞,,前田幸大,ノースヒルズ,鹿毛,3月 8日
5,,5,,,,,ブラックシャリマー,,牡,3,*,コレット,55,,(栗),杉山晴紀,,KRジャパン,前谷牧場,鹿毛,4月29日
6,,6,,,,,アトレッタ,,牡,3,*,幸英明,55,,(栗),斉藤崇史,,名古屋友豊,オリエント牧場,黒鹿,3月16日
7,,7,,,,,サイモンシャリオ,,牡,3,*,松若風馬,55,,(栗),梅田智之,,澤田昭紀,ヤナガワ牧場,鹿毛,3月14日
8,,8,,,,,ロードフィレール,,牡,3,*,坂井瑠星,55,,(栗),吉岡辰弥,,ロードホースクラブ,ケイアイファーム,鹿毛,3月18日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,9,１勝ｸﾗｽ・牝,３歳以上・１勝クラス/500万下(定量)(牝)[指定],ダート,1400,16,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,ワイズギャング,,牝,3,,長岡禎仁,53,,(栗),河嶋宏樹,,近藤克麿,丸幸小林牧場,芦毛,5月 2日
1,,2,,,,,ルビドゥソレイユ,,牝,3,*,岩田望来,53,,(栗),田中克典,,ラ・メール,ノーザンファーム,黒鹿,1月26日
2,,3,,,,,リカード,,牝,4,*,コレット,56,,(栗),加藤公太,(地),YGGホースクラブ,マリオステーブル,栗毛,3月16日
2,,4,,,,,ナムラティアラ,,牝,3,*,西塚洸二,53,,(栗),牧田和弥,,奈村睦弘,森政巳,芦毛,4月17日
3,,5,,,,,テーオーアンジェラ,,牝,3,*,国分優作,53,,(栗),梅田智之,,小笹公也,新冠橋本牧場,鹿毛,3月30日
3,,6,,,,,ルクスコスモス,,牝,4,*,松山弘平,56,,(栗),高橋一哉,(地),ルクス,いとう牧場,黒鹿,3月26日
4,,7,,,,,オブシディアーナ,,牝,4,*,吉村誠之,56,,(栗),池添学,(地),DMMドリームクラブ,辻牧場,青鹿,3月30日
4,,8,,,,,ラウルベア,,牝,4,*,富田暁,56,,(栗),柴田卓,,社台レースホース,社台コーポレーション白老ファーム,鹿毛,2月28日
5,B,9,,,,,リンゲルブルーメ,,牝,4,*,川端海翼,53,▲,(栗),佐藤悠太,,キャロットファーム,ノーザンファーム,黒鹿,2月12日
5,,10,,,,,ニーナバイリッカ,,牝,4,*,永島まな,54,◇,(栗),松下武士,(地),村田能光,社台ファーム,栗毛,2月 7日
6,,11,,,,,ミスヘンリー,,牝,3,,幸英明,53,,(栗),羽月友彦,,サイプレスホールディングス,いとう牧場,栗毛,5月15日
6,,12,,,,,ダンシングドール,,牝,3,,森田誠也,50,▲,(栗),牧田和弥,,内田玄祥,びらとり牧場,鹿毛,3月 9日
7,,13,,,,,ヴァカンツァ,,牝,4,*,角田大和,56,,(栗),高橋亮,,カナヤマホールディングス,藤春修二,黒鹿,3月22日
7,,14,,,,,イーブンベター,,牝,4,*,国分恭介,56,,(栗),牧浦充徳,,グリーンファーム,那須野,鹿毛,5月 3日
8,,15,,,,,ドレドレ,,牝,3,*,秋山稔樹,53,,(栗),井上智史,(地),犬飼優,矢野牧場,鹿毛,3月17日
8,,16,,,,,ステライヴ,,牝,3,,西村淳也,53,,(栗),杉山晴紀,,広尾レース,桑田牧場,栗毛,2月 4日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,10,１勝ｸﾗｽ,３歳以上・１勝クラス/500万下(定量)[指定],ダート,1800,13,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,ミランド,,牡,3,,西村淳也,55,,(栗),小林真也,,平川三津,高橋陵,青鹿,5月 9日
2,,2,,,,,ガウラディスコ,,牡,3,*,松山弘平,55,,(栗),高柳大輔,,村上憲政,岡田牧場,鹿毛,4月14日
3,,3,,,,,ルルフィーユ,,牝,5,*,永島まな,54,◇,(栗),谷潔,(地),酒井孝敏,谷川牧場,鹿毛,4月12日
4,,4,,,,,インシオン,,牡,3,*,西塚洸二,55,,(栗),藤原英昭,,シルクレーシング,ノーザンファーム,青鹿,5月 9日
4,,5,,,,,タイセイフリーデン,,牡,3,*,森田誠也,52,▲,(栗),大橋勇樹,,田中成奉,高橋義浩,鹿毛,5月20日
5,,6,,,,,ステイクオール,,セ,4,*,岩田望来,58,,(栗),上村洋行,,キャロットファーム,社台コーポレーション白老ファーム,鹿毛,3月28日
5,,7,,,,,コルヴァス,,牡,3,*,坂井瑠星,55,,(栗),矢作芳人,,寺田寿男,ノースヒルズ,黒鹿,3月18日
6,,8,,,,,タマモヒロイン,,牝,3,,長岡禎仁,53,,(栗),緒方努,,タマモ,対馬正,栗毛,5月23日
6,,9,,,,,アスクチャンスマン,,牡,3,*,川田将雅,55,,(栗),梅田智之,,廣崎利洋HD,三嶋牧場,栗毛,5月 3日
7,,10,,,,,ブルーストレイル,,牡,5,,城戸義政,58,,(栗),荒川義之,(地),加藤徹,大狩部牧場,栗毛,2月24日
7,,11,,,,,リアルペガサス,,牡,5,*,国分優作,58,,(栗),大橋勇樹,(地),水谷光太郎,宮内牧場,芦毛,2月21日
8,,12,,,,,リヒトミューレ,,牡,3,*,吉村誠之,55,,(栗),中村直也,,サンデーレーシング,ノーザンファーム,鹿毛,3月 9日
8,B,13,,,,,サイモンゼスト,,牡,3,,酒井学,55,,(栗),谷潔,,澤田昭紀,千代田牧場,鹿毛,3月 6日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,11,１勝ｸﾗｽ,３歳以上・１勝クラス/500万下(定量)[指定],芝,1200,8,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,フェブリノ,,牝,3,,松若風馬,53,,(栗),加藤公太,,釘田義広,小泉牧場,鹿毛,3月11日
2,,2,,,,,ベランジェール,,牝,5,,Ｍ．デム,56,,(栗),西村真幸,転厩初戦,DMMドリームクラブ,ノーザンファーム,鹿毛,1月23日
3,,3,,,,,ルージュスプリヤ,,牝,3,,森田誠也,50,▲,(栗),斉藤崇史,,東京ホースレーシング,オカモトファーム,黒鹿,4月 7日
4,,4,,,,,アウクソー,,牝,6,*,秋山稔樹,56,,(栗),平田修,,大島昌也,ノーザンファーム,鹿毛,2月 3日
5,,5,,,,,ニシノトリビュート,,牡,3,,田山旺佑,54,☆,(栗),新谷功一,,西山茂行,メイタイファーム,鹿毛,3月31日
6,,6,,,,,サヨノパララックス,,牡,3,,菱田裕二,55,,(栗),羽月友彦,,吉岡泰治,鮫川啓一,鹿毛,4月18日
7,,7,,,,,ケールハイム,,牝,3,*,坂井瑠星,53,,(栗),福永祐一,,サンデーレーシング,ノーザンファーム,栗毛,3月26日
8,B,8,,,,,ビーグラッド,,牝,5,,幸英明,56,,(栗),岡田稲男,,インゼルレーシング,桑田牧場,青鹿,2月 2日
年,月,日,場所,R,略レース名,条件表記,芝・ダート,距離,頭数,レース印１
2026,07,25,中京,12,未勝利,３歳・未勝利(馬齢)(混)[指定],芝,1600,16,
枠番,B,番,印,M2,M3,M4,  馬名,Ｃ,性別,年齢,替,騎手,斤量,減M,所属,調教師,馬記号, 馬主, 生産者,毛色,誕生
1,,1,,,,,オースミサイファー,,牡,3,,幸英明,57,,(栗),宮本博,,オースミ,白井牧場,鹿毛,3月26日
1,,2,,,,,カフラー,,牡,3,*,菱田裕二,57,,(栗),矢作芳人,(外),広尾レース,"Hiroo Race Co. LTD",鹿毛,1月31日
2,,3,,,,,ムーンライトダイヤ,,牝,3,,秋山稔樹,55,,(栗),河嶋宏樹,,ヒダカ・ブリーダーズ・ユニオン,ヒダカフアーム,鹿毛,5月 1日
2,,4,,,,,ビッグヒーロー,,牡,3,,川田将雅,57,,(栗),福永祐一,,幅田昌伸,バンブー牧場,芦毛,2月24日
3,,5,,,,,オレンジフィールド,,牝,3,,亀田温心,55,,(栗),北出成人,,黒川暁子,ゴールドアップカンパニー,黒鹿,3月23日
3,,6,,,,,リザレクティア,,牝,3,*,永島まな,53,◇,(栗),高橋康之,,福盛訓之,三嶋牧場,鹿毛,4月10日
4,,7,,,,,アスクブームキセキ,,牡,3,*,西塚洸二,57,,(栗),藤原英昭,,廣崎利洋HD,"ASK STUD",青鹿,3月11日
4,,8,,,,,ララディアーブル,,牡,3,*,松山弘平,57,,(栗),松下武士,,フジイ興産,ヒダカフアーム,栗毛,4月25日
5,B,9,,,,,サーブルディアマン,,牡,3,,Ｍ．デム,57,,(栗),坂口智康,,吉田晴哉,追分ファーム,鹿毛,3月29日
5,,10,,,,,レインボーステート,,牡,3,*,坂井瑠星,57,,(栗),茶木太樹,,シルクレーシング,ノーザンファーム,鹿毛,2月 5日
6,,11,,,,,レッドピアレス,,牡,3,*,中井裕二,57,,(栗),中内田充,,東京ホースレーシング,ノーザンファーム,黒鹿,2月10日
6,,12,,,,,マーチャンシップ,,牡,3,*,吉村誠之,57,,(栗),杉山佳明,,戸佐眞弓,嶋田牧場,芦毛,6月 1日
7,,13,,,,,ミッキーラヴィータ,,牝,3,,団野大成,55,,(栗),高橋亮,,野田みづき,ノーザンファーム,栗毛,2月17日
7,,14,,,,,オーケーキュート,,牝,3,*,富田暁,55,,(栗),笹田和秀,,小野建,ヒサイファーム,鹿毛,4月 1日
8,B,15,,,,,シャンジュマン,,牡,3,*,森田誠也,54,▲,(栗),奥村豊,,幅田昌伸,フジワラフアーム,鹿毛,6月 3日
8,,16,,,,,ラミエルノムスコ,,牡,3,*,岩田望来,57,,(栗),千田輝彦,,桑畑夏美,前谷牧場,黒鹿,2月19日
